1.000000,0.997477,0.996867,0.995830,0.994233,0.991810,0.988077,0.982074,0.971665,0.916240,0.915656,1.001506,1.021777,1.036165,1.046875,1.055005,1.061156,1.065677,1.068783,1.070601,1.071199,1.070599,1.068780,1.065673,1.061149,1.054997,1.046865,1.036154,1.021765,1.001492,0.915640,0.916224,0.971649,0.982058,0.988061,0.991796,0.994220,0.995818,0.996856,0.997467,1.000000
1.000000,0.997477,0.996867,0.995830,0.994233,0.991810,0.988077,0.982074,0.971665,0.951796,0.955656,0.991506,1.011777,1.026165,1.036875,1.045005,1.051156,1.055677,1.058783,1.060601,1.061199,1.060599,1.058780,1.055673,1.051149,1.044997,1.036865,1.026154,1.011765,0.991492,0.955640,0.951780,0.971649,0.982058,0.988061,0.991796,0.994220,0.995818,0.996856,0.997467,1.000000
1.000000,0.997488,0.996886,0.995874,0.994336,0.992064,0.988749,0.984047,0.978068,0.973211,0.978491,0.994200,1.007552,1.018837,1.028002,1.035289,1.040946,1.045169,1.048095,1.049816,1.050384,1.049815,1.048092,1.045164,1.040940,1.035282,1.027993,1.018826,1.007539,0.994186,0.978476,0.973195,0.978052,0.984031,0.988733,0.992049,0.994323,0.995862,0.996876,0.997478,1.000000
1.000000,0.997516,0.996941,0.995994,0.994610,0.992707,0.990280,0.987630,0.985740,0.986400,0.991109,0.998987,1.006811,1.014333,1.021040,1.026726,1.031337,1.034880,1.037382,1.038870,1.039363,1.038868,1.037379,1.034875,1.031331,1.026719,1.021030,1.014322,1.006798,0.998973,0.991094,0.986384,0.985724,0.987614,0.990265,0.992693,0.994597,0.995982,0.996931,0.997507,1.000000
1.000000,0.997576,0.997053,0.996230,0.995124,0.993810,0.992530,0.991790,0.992268,0.994414,0.997964,1.002421,1.006920,1.011501,1.015839,1.019716,1.022994,1.025593,1.027470,1.028603,1.028981,1.028601,1.027467,1.025589,1.022988,1.019708,1.015830,1.011490,1.006908,1.002408,0.997950,0.994398,0.992252,0.991774,0.992515,0.993795,0.995111,0.996219,0.997043,0.997566,1.000000
1.000000,0.997683,0.997248,0.996621,0.995904,0.995284,0.995052,0.995530,0.996883,0.998972,1.001411,1.004046,1.006620,1.009259,1.011817,1.014166,1.016205,1.017859,1.019075,1.019817,1.020066,1.019816,1.019072,1.017855,1.016199,1.014158,1.011808,1.009249,1.006608,1.004033,1.001396,0.998957,0.996868,0.995515,0.995037,0.995270,0.995891,0.996609,0.997238,0.997674,1.000000
1.000000,0.997859,0.997549,0.997175,0.996889,0.996880,0.997318,0.998268,0.999632,1.001195,1.002741,1.004269,1.005700,1.007143,1.008536,1.009822,1.010947,1.011868,1.012550,1.012969,1.013110,1.012968,1.012547,1.011864,1.010941,1.009814,1.008527,1.007133,1.005689,1.004256,1.002728,1.001181,0.999617,0.998254,0.997304,0.996866,0.996877,0.997164,0.997539,0.997850,1.000000
1.000000,0.998123,0.997963,0.997851,0.997924,0.998287,0.998963,0.999880,1.000906,1.001912,1.002813,1.003649,1.004402,1.005143,1.005847,1.006490,1.007050,1.007507,1.007845,1.008053,1.008122,1.008051,1.007842,1.007503,1.007044,1.006483,1.005839,1.005134,1.004392,1.003637,1.002800,1.001898,1.000892,0.999867,0.998950,0.998275,0.997913,0.997841,0.997953,0.998115,1.000000
1.000000,0.998484,0.998463,0.998551,0.998821,0.999285,0.999893,1.000558,1.001203,1.001774,1.002253,1.002676,1.003046,1.003400,1.003729,1.004026,1.004281,1.004487,1.004639,1.004732,1.004762,1.004730,1.004637,1.004484,1.004276,1.004020,1.003722,1.003392,1.003037,1.002666,1.002242,1.001762,1.001191,1.000547,0.999882,0.999275,0.998811,0.998542,0.998455,0.998477,1.000000
1.000000,0.998930,0.998996,0.999166,0.999454,0.999828,1.000236,1.000627,1.000972,1.001257,1.001485,1.001680,1.001845,1.002001,1.002142,1.002268,1.002374,1.002460,1.002522,1.002560,1.002572,1.002559,1.002520,1.002457,1.002371,1.002263,1.002137,1.001994,1.001838,1.001672,1.001477,1.001248,1.000962,1.000618,1.000227,0.999820,0.999446,0.999159,0.998990,0.998925,1.000000
1.000000,0.999437,0.999507,0.999636,0.999814,1.000014,1.000209,1.000382,1.000525,1.000639,1.000727,1.000801,1.000862,1.000918,1.000969,1.001014,1.001052,1.001081,1.001103,1.001116,1.001120,1.001115,1.001102,1.001080,1.001049,1.001011,1.000966,1.000915,1.000858,1.000796,1.000722,1.000634,1.000520,1.000377,1.000204,1.000009,0.999809,0.999632,0.999503,0.999434,1.000000
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
